T,H,I,R1,R2,dR1,dR2,T,H,I,R1,R2,dR1,dR2,T,H,I,R1,R2,dR1,dR2,T,H,I,R1,R2,dR1,dR2
K,Oe,mA,Ohm,Ohm,Ohm,Ohm,K,Oe,mA,Ohm,Ohm,Ohm,Ohm,K,Oe,mA,Ohm,Ohm,Ohm,Ohm,K,Oe,mA,Ohm,Ohm,Ohm,Ohm
As Grown,As Grown,As Grown,As Grown,As Grown,As Grown,As Grown,3 nm,3 nm,3 nm,3 nm,3 nm,3 nm,3 nm,7 nm,7 nm,7 nm,7 nm,7 nm,7 nm,7 nm,20 nm,20 nm,20 nm,20 nm,20 nm,20 nm,20 nm
81.11125,312.857,0.102153342753992,,1.01197601814326,,1.42757753750556E-4,124.85935,312.857,0.102153342753992,,0.573493009178891,,1.71581718885864E-4,71.6539,312.857,0.102153342753992,,0.141495640375328,,5.82690497379708E-5,135.0916,312.857,0.102153342753992,,2.22844161134252,,3.49322856090171E-4
80.5424,312.857,0.102153342753992,1.70011910628071,--,2.6429532479055E-4,--,124.28215,312.857,0.102153342753992,29.8714120522374,--,0.00490983106870613,--,71.0241,312.857,0.102153342753992,8.17749811587288,--,0.00156961656542312,--,134.5659,312.857,0.102153342753992,11.5617688509803,--,0.00163695872202353,--
79.64105,312.857,0.102153342753992,,0.973505377515112,,1.54824596084417E-4,123.8538,312.857,0.102153342753992,,0.576186322505258,,4.67498995837727E-4,70.21465,312.857,0.102153342753992,,0.141134598542524,,4.9575332035531E-5,134.12175,312.857,0.102153342753992,,2.22719086333972,,3.5912210920003E-4
78.9963,312.857,0.102153342753992,1.35241472810671,--,2.17452616895203E-4,--,123.31555,312.857,0.102153342753992,29.7749172475334,--,0.00485962347390763,--,69.6383,312.857,0.102153342753992,8.14945750458501,--,0.00157759161523009,--,133.53845,312.857,0.102153342753992,11.5543547755105,--,0.00173987503397823,--
78.20475,312.857,0.102153342753992,,0.846288050795844,,1.27097120953916E-4,122.87125,312.857,0.102153342753992,,0.569864709573753,,1.61240921104901E-4,68.85785,312.857,0.102153342753992,,0.140775542501295,,6.43961652073658E-5,133.09485,312.857,0.102153342753992,,2.22568498148981,,3.36874109746217E-4
77.2841,312.857,0.102153342753992,0.581109303063071,--,1.14386289024256E-4,--,122.2996,312.857,0.102153342753992,29.6726958384394,--,0.00481376156714207,--,68.29425,312.857,0.102153342753992,8.12517469319146,--,0.0015634531001323,--,132.4883,312.857,0.102153342753992,11.5468658749525,--,0.00177978168042911,--
76.475,312.857,0.102153342753992,,0.405626297017162,,9.08032996363827E-5,121.855,312.857,0.102153342753992,,0.567525989279561,,1.32489733123307E-4,67.4812,312.857,0.102153342753992,,0.140465552177269,,4.53509438032087E-5,132.0252,312.857,0.102153342753992,,2.22446124780015,,3.62014207819757E-4
75.74555,312.857,0.102153342753992,0.148653062361487,--,2.12163418067076E-4,--,121.2545,312.857,0.102153342753992,29.5681734330486,--,0.0050087533893289,--,66.87855,312.857,0.102153342753992,8.09796137543401,--,0.00154835068098329,--,131.4824,312.857,0.102153342753992,11.5395276181213,--,0.00165948031492,--
74.9291,312.857,0.102153342753992,,0.210540062721925,,1.26079208897874E-4,120.81115,312.857,0.102153342753992,,0.565383996732354,,1.47228772704818E-4,66.0522,312.857,0.102153342753992,,0.140108153197389,,5.2261389990873E-5,131.0065,312.857,0.102153342753992,,2.2226544416147,,3.58629972880702E-4
74.17275,312.857,0.102153342753992,0.0832989016981987,--,9.82558508009829E-5,--,120.2468,312.857,0.102153342753992,29.4670026467635,--,0.00488539135952173,--,65.43915,312.857,0.102153342753992,8.07243650228691,--,0.00155018942333647,--,130.44285,312.857,0.102153342753992,11.5319331763834,--,0.00171876022609664,--
73.53355,312.857,0.102153342753992,,0.14558131129723,,2.1305554788365E-4,119.80365,312.857,0.102153342753992,,0.563263012501533,,1.33534146548558E-4,64.6295,312.857,0.102153342753992,,0.139789407963978,,6.29064104235034E-5,130.0005,312.857,0.102153342753992,,2.22120109419654,,3.59596681729137E-4
72.833,312.857,0.102153342753992,0.0695641430026134,--,1.45682356318444E-4,--,119.20815,312.857,0.102153342753992,29.3631881191827,--,0.00468002905186186,--,64.1029,312.857,0.102153342753992,8.05238443799826,--,0.00153134364633798,--,129.4189,312.857,0.102153342753992,11.5245354158277,--,0.00162718699370507,--
72.1801,312.857,0.102153342753992,,0.0784876937899804,,0.00101766021227172,118.74485,312.857,0.102153342753992,,0.561317333864475,,1.52346501920686E-4,63.29965,312.857,0.102153342753992,,0.139537592566524,,6.02517158712152E-5,128.98535,312.857,0.102153342753992,,2.21987177312517,,3.58291857713047E-4
71.457,312.857,0.102153342753992,0.0601115466231658,--,2.47034052621379E-4,--,118.1877,312.857,0.102153342753992,29.259478494207,--,0.00484544901253229,--,62.78295,312.857,0.102153342753992,8.03131324487656,--,0.0015344132983746,--,128.39255,312.857,0.102153342753992,11.517052370158,--,0.00173459251533779,--
70.8113,312.857,0.102153342753992,,0.032881857280851,,4.06595349228487E-4,117.73615,312.857,0.102153342753992,,0.559126057410395,,1.75745650155651E-4,61.99715,312.857,0.102153342753992,,0.139285778291184,,5.04999055761901E-5,127.93065,312.857,0.102153342753992,,2.21866520375721,,3.47775913378066E-4
70.0697,312.857,0.102153342753992,0.0548717562936692,--,9.05145862235301E-5,--,117.1549,312.857,0.102153342753992,29.1533226634401,--,0.00491052507938548,--,61.40025,312.857,0.102153342753992,8.01443482876945,--,0.00153179827143566,--,127.35135,312.857,0.102153342753992,11.509486552775,--,0.00171255612208575,--
69.43285,312.857,0.102153342753992,,0.0255941075183499,,5.2580508468697E-5,116.69115,312.857,0.102153342753992,,0.556881983283309,,1.74552026116717E-4,60.57665,312.857,0.102153342753992,,0.13902717479099,,6.26498531723048E-5,126.9111,312.857,0.102153342753992,,2.21717056620002,,3.50348767809117E-4
68.72805,312.857,0.102153342753992,0.0530903390908002,--,7.73475546393629E-5,--,116.137,312.857,0.102153342753992,29.0469467989812,--,0.00475813818748936,--,59.98615,312.857,0.102153342753992,7.99561945310174,--,0.00151054740309062,--,126.31415,312.857,0.102153342753992,11.5020321452036,--,0.00172762962701314,--
68.0834,312.857,0.102153342753992,,0.0244748246212615,,5.40398364406393E-5,115.68415,312.857,0.102153342753992,,0.554338295186784,,1.31036763883424E-4,59.19635,312.857,0.102153342753992,,0.138675908463018,,6.16245912043756E-5,125.86345,312.857,0.102153342753992,,2.21561586139152,,3.62326344487537E-4
67.37755,312.857,0.102153342753992,0.0519104715637006,--,5.71416551024488E-5,--,115.11185,312.857,0.102153342753992,28.9431191424191,--,0.00479798052169336,--,58.60575,312.857,0.102153342753992,7.97718040202568,--,0.00150786026592855,--,125.31475,312.857,0.102153342753992,11.4945504455538,--,0.00181829970594036,--
66.6696,312.857,0.102153342753992,,0.0235750109511043,,4.45140340070035E-5,114.6501,312.857,0.102153342753992,,0.552194505580464,,1.39061565912771E-4,57.80825,312.857,0.102153342753992,,0.138388216619713,,5.91016609496223E-5,124.81545,312.857,0.102153342753992,,2.21470933384584,,3.70237609891526E-4
65.8027,312.857,0.102153342753992,0.0506996599160643,--,5.42457730726289E-5,--,114.0866,312.857,0.102153342753992,28.8347057172764,--,0.0049893184985252,--,57.22175,312.857,0.102153342753992,7.96063013511622,--,0.00150015090712293,--,124.2774,312.857,0.102153342753992,11.4869951246122,--,0.00174743869416947,--
65.1571,312.857,0.102153342753992,,0.0227195708498857,,4.91868266037712E-5,113.63845,312.857,0.102153342753992,,0.550307066192241,,1.2083072822951E-4,56.43595,312.857,0.102153342753992,,0.138050657026351,,6.06859894278569E-5,123.8195,312.857,0.102153342753992,,2.21328716771218,,3.54159582773718E-4
64.3143,312.857,0.102153342753992,0.0497084224478735,--,4.43117173948305E-5,--,113.06985,312.857,0.102153342753992,28.7277747256859,--,0.00489662583873654,--,55.86645,312.857,0.102153342753992,7.94556369939807,--,0.00152484428052093,--,123.24745,312.857,0.102153342753992,11.4795507030792,--,0.00172198621264054,--
63.64175,312.857,0.102153342753992,,0.0218332599820888,,5.92201773515364E-5,112.6076,312.857,0.102153342753992,,0.547844133405677,,1.34853285693867E-4,55.05675,312.857,0.102153342753992,,0.137736649869493,,5.98856418900432E-5,122.7914,312.857,0.102153342753992,,2.2113368822075,,3.53113663048423E-4
62.8813,312.857,0.102153342753992,0.0489713592124216,--,6.472730636676E-5,--,112.0405,312.857,0.102153342753992,28.6183225543088,--,0.00491681960967881,--,54.4848,312.857,0.102153342753992,7.93384595506181,--,0.00152154370703168,--,122.2228,312.857,0.102153342753992,11.4719485731894,--,0.0017566710715799,--
62.23485,312.857,0.102153342753992,,0.0210300067548699,,5.50874850859829E-5,111.5769,312.857,0.102153342753992,,0.545378643630854,,1.34864969070925E-4,53.7002,312.857,0.102153342753992,,0.13733449004624,,6.07003089552229E-5,121.76045,312.857,0.102153342753992,,2.21022903767413,,3.29925760986106E-4
61.5035,312.857,0.102153342753992,0.0484212488866246,--,7.54461168953931E-5,--,111.0133,312.857,0.102153342753992,28.509315571511,--,0.00493665928934581,--,53.1498,312.857,0.102153342753992,7.91530898297203,--,0.00150972255158699,--,121.19635,312.857,0.102153342753992,11.4643393086397,--,0.00173427009364451,--
60.85555,312.857,0.102153342753992,,0.0202128513176922,,4.75686643380654E-5,110.56515,312.857,0.102153342753992,,0.543227514084582,,1.26762818745929E-4,52.3268,312.857,0.102153342753992,,0.136999079820245,,5.21239201854637E-5,120.7517,312.857,0.102153342753992,,2.20845248134547,,3.46066555227384E-4
60.08355,312.857,0.102153342753992,0.0480545458323455,--,5.5411794816492E-5,--,109.9863,312.857,0.102153342753992,28.4001943853216,--,0.00505590052189607,--,51.78415,312.857,0.102153342753992,7.89243135425628,--,0.00149009738216329,--,120.16735,312.857,0.102153342753992,11.4567386082701,--,0.00167009453834284,--
59.42715,312.857,0.102153342753992,,0.0192338688236278,,5.04898321042552E-5,109.5337,312.857,0.102153342753992,,0.540609634881366,,1.27362088515283E-4,50.95625,312.857,0.102153342753992,,0.136647881423622,,4.7808391753948E-5,119.71565,312.857,0.102153342753992,,2.20712929857196,,3.48935572652344E-4
58.7088,312.857,0.102153342753992,0.0478267561071368,--,7.48511344495284E-5,--,108.9087,312.857,0.102153342753992,28.2838000305091,--,0.00483746552376344,--,50.39365,312.857,0.102153342753992,7.87599141102345,--,0.00147439883858803,--,119.16445,312.857,0.102153342753992,11.4495551352132,--,0.00169533699797111,--
58.08785,312.857,0.102153342753992,,0.0181864680973719,,4.59381168684395E-5,108.4452,312.857,0.102153342753992,,0.537983587513855,,1.42663542360206E-4,49.5972,312.857,0.102153342753992,,0.136447440987463,,5.18980587421577E-5,118.70975,312.857,0.102153342753992,,2.20547937323127,,3.74206306109442E-4
57.38935,312.857,0.102153342753992,0.0474642824320953,--,8.25408798762189E-5,--,107.8917,312.857,0.102153342753992,28.172283250769,--,0.00491055635685786,--,49.03105,312.857,0.102153342753992,7.85758506285376,--,0.00148045540815763,--,118.14495,312.857,0.102153342753992,11.4418944846122,--,0.00168820540805335,--
56.7444,312.857,0.102153342753992,,0.0171784569341261,,5.53924014375141E-5,107.4336,312.857,0.102153342753992,,0.535597223502394,,1.42871496441915E-4,48.246,312.857,0.102153342753992,,0.136054030083428,,5.27975623036477E-5,117.6616,312.857,0.102153342753992,,2.20441108204603,,3.29402920980804E-4
55.84955,312.857,0.102153342753992,0.0472769979749212,--,7.29718347259301E-5,--,106.72875,312.857,0.102153342753992,28.0455095160286,--,0.00484274599549235,--,47.65295,312.857,0.102153342753992,7.83906670271685,--,0.00146498979841868,--,117.0946,312.857,0.102153342753992,11.4343795229775,--,0.00174703865066723,--
55.21085,312.857,0.102153342753992,,0.0160527149750494,,5.82057083021559E-5,106.28595,312.857,0.102153342753992,,0.533036658436878,,1.42531819944435E-4,46.85535,312.857,0.102153342753992,,0.135769000033032,,5.71368086223139E-5,116.66065,312.857,0.102153342753992,,2.20280502715744,,3.50293946198329E-4
54.4926,312.857,0.102153342753992,0.0470753138902279,--,7.06693352293961E-5,--,105.73245,312.857,0.102153342753992,27.9339893691836,--,0.00483045699931553,--,46.2985,312.857,0.102153342753992,7.81985777132965,--,0.00148051040671968,--,116.0721,312.857,0.102153342753992,11.4267419671758,--,0.00163373507334438,--
53.8223,312.857,0.102153342753992,,0.0154109450421523,,5.3679349116283E-5,104.99355,312.857,0.102153342753992,,0.529293748507358,,1.07889028617917E-4,45.50925,312.857,0.102153342753992,,0.135525662407204,,5.79920664985376E-5,115.61275,312.857,0.102153342753992,,2.20155074429729,,3.45872086605206E-4
52.966,312.857,0.102153342753992,0.0468610045761481,--,4.8271801738188E-5,--,104.2951,312.857,0.102153342753992,27.7693515009601,--,0.00488543685795892,--,44.9259,312.857,0.102153342753992,7.80178819908717,--,0.00145012082048979,--,115.03,312.857,0.102153342753992,11.4190923599018,--,0.00178350400509221,--
52.2917,312.857,0.102153342753992,,0.0150463964160222,,5.64458141137893E-5,103.54,312.857,0.102153342753992,,0.525849026727646,,1.13388850219191E-4,44.15865,312.857,0.102153342753992,,0.135293957480486,,5.09736049475701E-5,114.57055,312.857,0.102153342753992,,2.19988265227634,,3.45167241042314E-4
51.43485,312.857,0.102153342753992,0.0466111896731124,--,5.87899420653087E-5,--,102.85075,312.857,0.102153342753992,27.6054118552351,--,0.00509747564575207,--,43.54895,312.857,0.102153342753992,7.78246951616547,--,0.00146928608976743,--,114.0055,312.857,0.102153342753992,11.4114752871115,--,0.00170007684990302,--
50.79485,312.857,0.102153342753992,,0.0149258594806457,,4.88465118338116E-5,102.13285,312.857,0.102153342753992,,0.522027209863471,,1.07461492564917E-4,42.7299,312.857,0.102153342753992,,0.135180103191901,,6.24818181482899E-5,113.57095,312.857,0.102153342753992,,2.19866942375379,,3.552183189507E-4
49.9621,312.857,0.102153342753992,0.0464946914582154,--,6.57417626072149E-5,--,101.4438,312.857,0.102153342753992,27.4406074166809,--,0.00499366114188986,--,42.1208,312.857,0.102153342753992,7.76141978701665,--,0.00144791385174162,--,112.9695,312.857,0.102153342753992,11.4037343719858,--,0.00171747041754176,--
49.3084,312.857,0.102153342753992,,0.0149735757993717,,5.26135470270362E-5,100.69505,312.857,0.102153342753992,,0.518137397756729,,1.00435729107299E-4,41.3439,312.857,0.102153342753992,,0.135088580722609,,5.54698796970874E-5,112.52895,312.857,0.102153342753992,,2.19712169604702,,3.61075778024524E-4
48.41415,312.857,0.102153342753992,0.0463804956643962,--,6.78591481196856E-5,--,100.0006,312.857,0.102153342753992,27.2709676017907,--,0.00498616360482512,--,40.7655,312.857,0.102153342753992,7.74123733093203,--,0.00143188834015335,--,111.94705,312.857,0.102153342753992,11.3961321364662,--,0.00173590120488075,--
47.76995,312.857,0.102153342753992,,0.0150219489793432,,5.60670845138868E-5,99.5049,312.857,0.102153342753992,,0.515449671726043,,1.16550863220342E-4,39.9789,312.857,0.102153342753992,,0.134987450709515,,7.37474077209524E-5,111.46865,312.857,0.102153342753992,,2.19590065227297,,3.50534408857781E-4
46.9236,312.857,0.102153342753992,0.0462697881022713,--,8.17933420919192E-5,--,98.9099,312.857,0.102153342753992,27.1388357128443,--,0.00499811206029772,--,39.39805,312.857,0.102153342753992,7.72067940507433,--,0.00141741029425797,--,110.9328,312.857,0.102153342753992,11.3886007792163,--,0.00170536817520657,--
46.3032,312.857,0.102153342753992,,0.0149560842658791,,5.12701242380784E-5,98.41465,312.857,0.102153342753992,,0.512209368183867,,1.23250964865967E-4,38.59615,312.857,0.102153342753992,,0.134920958595459,,5.7777958577164E-5,110.4828,312.857,0.102153342753992,,2.19473546221564,,3.67369815980227E-4
45.4656,312.857,0.102153342753992,0.0461249697849503,--,6.98975923103049E-5,--,97.68,312.857,0.102153342753992,26.9901730527635,--,0.00502475431292096,--,38.02575,312.857,0.102153342753992,7.70178448556763,--,0.00141852624936188,--,109.8995,312.857,0.102153342753992,11.3810421924321,--,0.00168206331949685,--
44.83245,312.857,0.102153342753992,,0.0149229054964735,,4.67378246783179E-5,97.1955,312.857,0.102153342753992,,0.50855014583862,,1.27826781879224E-4,37.1964,312.857,0.102153342753992,,0.134785142685238,,6.06682732299003E-5,109.4577,312.857,0.102153342753992,,2.1934747738596,,3.57093539487887E-4
43.8933,312.857,0.102153342753992,0.046041343243169,--,5.50349811786905E-5,--,96.48135,312.857,0.102153342753992,26.8400133741358,--,0.00502389439762513,--,36.6626,312.857,0.102153342753992,7.68494655304599,--,0.00141622231834896,--,108.86385,312.857,0.102153342753992,11.3731629519432,--,0.00166691711055119,--
43.25815,312.857,0.102153342753992,,0.0148393477846299,,5.58181758883455E-5,95.68085,312.857,0.102153342753992,,0.503960786216273,,1.18932063129278E-4,35.84535,312.857,0.102153342753992,,0.134586586750936,,4.96864684344658E-5,108.40155,312.857,0.102153342753992,,2.19145292961454,,3.39717696955629E-4
42.38735,312.857,0.102153342753992,0.0460284980052712,--,4.66541411013048E-5,--,94.91165,312.857,0.102153342753992,26.6399350906529,--,0.00518401822766031,--,35.2348,312.857,0.102153342753992,7.66604146575877,--,0.00140384899288121,--,107.84095,312.857,0.102153342753992,11.3656642080949,--,0.00177775522683462,--
41.7826,312.857,0.102153342753992,,0.0147112868871098,,5.62256349557342E-5,94.4393,312.857,0.102153342753992,,0.499949726869838,,1.63625105639575E-4,34.45425,312.857,0.102153342753992,,0.134330420610865,,5.66849297224173E-5,107.3903,312.857,0.102153342753992,,2.19030365583808,,3.57683791724337E-4
41.0551,312.857,0.102153342753992,0.0459051354316918,--,6.22708821209403E-5,--,93.69735,312.857,0.102153342753992,26.4791798587621,--,0.0050904419246662,--,33.8741,312.857,0.102153342753992,7.65105565961192,--,0.00142233499246006,--,106.7981,312.857,0.102153342753992,11.3579124434288,--,0.00177386259572059,--
40.3704,312.857,0.102153342753992,,0.0146470980072876,,5.26583247710436E-5,93.2233,312.857,0.102153342753992,,0.49626880232864,,1.19647768236896E-4,33.0663,312.857,0.102153342753992,,0.134049371103574,,4.56526577888543E-5,106.3443,312.857,0.102153342753992,,2.18889237567262,,3.53298759555221E-4
39.4833,312.857,0.102153342753992,0.0458738331717127,--,5.92532239318877E-5,--,92.5095,312.857,0.102153342753992,26.3159950240399,--,0.00503483754773238,--,32.4897,312.857,0.102153342753992,7.63667880947088,--,0.00140518218440285,--,105.7776,312.857,0.102153342753992,11.3502867660033,--,0.00171782995058011,--
38.85275,312.857,0.102153342753992,,0.0145587812808727,,4.85127180295851E-5,92.0335,312.857,0.102153342753992,,0.492327447108341,,1.18771550848361E-4,31.6825,312.857,0.102153342753992,,0.133836684262816,,5.62730221866296E-5,105.33575,312.857,0.102153342753992,,2.18705376043512,,3.52219186055373E-4
38.07595,312.857,0.102153342753992,0.0457287306640536,--,5.68815997272059E-5,--,91.2792,312.857,0.102153342753992,26.1428239894819,--,0.00495498781762372,--,31.1378,312.857,0.102153342753992,7.62267582055793,--,0.00142013556780595,--,104.7662,312.857,0.102153342753992,11.3426396421234,--,0.00177605292446575,--
37.4161,312.857,0.102153342753992,,0.0144418820877402,,5.34794768671957E-5,90.7846,312.857,0.102153342753992,,0.487695945713802,,1.16099424254801E-4,30.3304,312.857,0.102153342753992,,0.133550818978408,,6.07139101730948E-5,104.32665,312.857,0.102153342753992,,2.18570914304454,,3.44467572305716E-4
36.68945,312.857,0.102153342753992,0.0456665988329599,--,6.5985063615907E-5,--,90.0316,312.857,0.102153342753992,25.9486358045177,--,0.00505948077651379,--,29.74255,312.857,0.102153342753992,7.60758883508582,--,0.00141843447173284,--,103.7954,312.857,0.102153342753992,11.3353162367506,--,0.0016831128272213,--
36.014,312.857,0.102153342753992,,0.0143426134633979,,4.90702349171372E-5,89.53185,312.857,0.102153342753992,,0.482605983872285,,1.33395647477158E-4,28.93275,312.857,0.102153342753992,,0.133294142805615,,5.65693026774067E-5,103.3433,312.857,0.102153342753992,,2.18452806816891,,3.53189866955662E-4
35.3272,312.857,0.102153342753992,0.0455242355570619,--,7.18902515272125E-5,--,88.74755,312.857,0.102153342753992,25.7237715698059,--,0.00513924225459711,--,28.3893,312.857,0.102153342753992,7.59331781289145,--,0.00141084336911942,--,102.78645,312.857,0.102153342753992,11.3276857354451,--,0.00169828718601295,--
34.6621,312.857,0.102153342753992,,0.0142151156909077,,5.05352090694042E-5,88.222,312.857,0.102153342753992,,0.476063475503192,,1.3413662144348E-4,27.6004,312.857,0.102153342753992,,0.13332527492314,,5.98986737043019E-5,102.3495,312.857,0.102153342753992,,2.18310916528773,,3.55237416422853E-4
33.8927,312.857,0.102153342753992,0.045418488312765,--,6.35955190401807E-5,--,87.4777,312.857,0.102153342753992,25.4656780698581,--,0.00503287667747631,--,27.02955,312.857,0.102153342753992,7.57937445958441,--,0.00138540677574061,--,101.75755,312.857,0.102153342753992,11.3200275276532,--,0.00167232289703225,--
33.2408,312.857,0.102153342753992,,0.0140905314258539,,5.38663748322098E-5,87.0002,312.857,0.102153342753992,,0.46892144490817,,1.05346688639663E-4,26.27395,312.857,0.102153342753992,,0.132798884253374,,5.59618678797331E-5,101.3034,312.857,0.102153342753992,,2.18105812983292,,3.43991543228007E-4
32.45325,312.857,0.102153342753992,0.0453083617020353,--,5.47695980344013E-5,--,86.2263,312.857,0.102153342753992,25.1835448158514,--,0.00527378197701902,--,25.6778,312.857,0.102153342753992,7.56749838114756,--,0.00139688213941804,--,100.74775,312.857,0.102153342753992,11.31218789078,--,0.00181723267457667,--
31.81355,312.857,0.102153342753992,,0.0139935892691959,,5.19786336008478E-5,85.4229,312.857,0.102153342753992,,0.458482966224581,,1.25359231514428E-4,24.8687,312.857,0.102153342753992,,0.132615269405999,,4.73164568767085E-5,100.3033,312.857,0.102153342753992,,2.17954170249419,,3.49004497314332E-4
30.96875,312.857,0.102153342753992,0.0452221088517614,--,7.32419755070441E-5,--,84.69895,312.857,0.102153342753992,24.7996921033077,--,0.0050683767008863,--,24.3281,312.857,0.102153342753992,7.55741481518451,--,0.00138956970008259,--,99.7333,312.857,0.102153342753992,11.3048023084983,--,0.00166764149821257,--
30.3128,312.857,0.102153342753992,,0.0138640644896053,,5.09521195128776E-5,84.1949,312.857,0.102153342753992,,0.448259702005574,,1.29855069326289E-4,23.54045,312.857,0.102153342753992,,0.132452736883333,,5.46107900286277E-5,99.24105,312.857,0.102153342753992,,2.17822763957697,,3.45305956088683E-4
29.4346,312.857,0.102153342753992,0.0452507046903832,--,7.46647213991043E-5,--,83.43,312.857,0.102153342753992,24.4193866547847,--,0.00508424990976383,--,22.9515,312.857,0.102153342753992,7.54577036864998,--,0.00139981640393584,--,98.65425,312.857,0.102153342753992,11.2964782676094,--,0.0015813535777194,--
28.78015,312.857,0.102153342753992,,0.0138008732640558,,5.14689430521634E-5,82.63035,312.857,0.102153342753992,,0.431181687952238,,1.12352662264825E-4,22.149,312.857,0.102153342753992,,0.132264162784944,,5.56322563535464E-5,98.1623,312.857,0.102153342753992,,2.17727588345429,,3.58488973968391E-4
28.05865,312.857,,,--,,--,81.8684,312.857,0.102153342753992,23.8047215431814,--,0.00506176079765063,--,21.5795,312.857,0.102153342753992,7.5381538006809,--,0.00139358999454437,--,97.5707,312.857,0.102153342753992,11.28835070618,--,0.00165879348286076,--
27.4213,312.857,0.102153342753992,,0.013811946429186,,4.40770553069182E-5,81.04265,312.857,0.102153342753992,,0.402353309364839,,9.90197509580408E-5,20.8019,312.857,0.102153342753992,,0.132135343130217,,5.3051018936658E-5,97.086,312.857,0.102153342753992,,2.17523119950029,,3.47857245353892E-4
26.53945,312.857,0.102153342753992,0.0451040118891411,--,6.0356883319353E-5,--,80.2695,312.857,0.102153342753992,22.8028368294614,--,0.00548767725339725,--,20.20895,312.857,0.102153342753992,7.52754852484194,--,0.00138240776562504,--,96.482,312.857,0.102153342753992,11.2802138936809,--,0.00170919664905227,--
25.9094,312.857,0.102153342753992,,0.0137825389612013,,4.82734163132493E-5,79.44035,312.857,0.102153342753992,,0.353211315172486,,9.48979055185816E-5,19.40655,312.857,0.102153342753992,,0.132002349949631,,5.7114128096901E-5,96.00665,312.857,0.102153342753992,,2.17414565405253,,3.3595179189151E-4
25.17475,312.857,0.102153342753992,0.0449781089788489,--,6.97245748912293E-5,--,78.74355,312.857,0.102153342753992,21.1580172951619,--,0.00516426629573589,--,18.80415,312.857,0.102153342753992,7.52049610772805,--,0.00137410080790187,--,95.38125,312.857,0.102153342753992,11.2719686500265,--,0.00173374123503134,--
24.5312,312.857,0.102153342753992,,0.0137908452238034,,5.27041777755742E-5,77.9942,312.857,0.102153342753992,,0.286418839278078,,9.57951663143086E-5,17.96525,312.857,0.102153342753992,,0.131918157007719,,6.85727220081985E-5,94.91105,312.857,0.102153342753992,,2.17241914800209,,3.43678200732687E-4
23.7945,312.857,0.102153342753992,0.0450699795973367,--,6.4687224075776E-5,--,77.29615,312.857,0.102153342753992,18.6223686000695,--,0.00523934297296566,--,17.3789,312.857,0.102153342753992,7.5147868767074,--,0.00136636423479638,--,94.30205,312.857,0.102153342753992,11.2637591123488,--,0.00160046138142566,--
23.15235,312.857,0.102153342753992,,0.0138147240867929,,5.50860694544711E-5,76.52785,312.857,0.102153342753992,,0.200303019630804,,8.35437884946828E-5,16.57585,312.857,0.102153342753992,,0.131794434731661,,6.24761028431165E-5,93.80865,312.857,0.102153342753992,,2.17043743059346,,3.42120155636706E-4
22.45355,312.857,0.102153342753992,0.0450874877563287,--,5.41093600734053E-5,--,75.9354,312.857,0.102153342753992,15.3085281005745,--,0.00458701659899659,--,16.0129,312.857,0.102153342753992,7.50928418189518,--,0.00139059802879806,--,93.21725,312.857,0.102153342753992,11.2557960056289,--,0.00171394218635375,--
21.80015,312.857,0.102153342753992,,0.0137811443107997,,4.82644897014411E-5,75.19115,312.857,0.102153342753992,,0.108669117341399,,8.19110907821665E-5,15.20635,312.857,0.102153342753992,,0.131769123224375,,5.73423391974291E-5,92.70815,312.857,0.102153342753992,,2.169387913413,,3.4818231099307E-4
21.0914,312.857,0.102153342753992,0.0450411287943029,--,7.20139410742253E-5,--,74.5522,312.857,0.102153342753992,11.0709550992053,--,0.00423890101046673,--,14.6702,312.857,0.102153342753992,7.50452325063839,--,0.00137929052034265,--,92.1213,312.857,0.102153342753992,11.2475798574988,--,0.00160281044374431,--
20.4329,312.857,0.102153342753992,,0.0138776564998486,,5.40139970748551E-5,73.79495,312.857,0.102153342753992,,0.0266774765939937,,8.89931742698292E-5,13.8315,312.857,0.102153342753992,,0.13171525164729,,6.19028534866144E-5,91.6455,312.857,0.102153342753992,,2.16774200289777,,3.3925680699483E-4
19.6577,312.857,0.102153342753992,0.0450576926420626,--,7.30550400997001E-5,--,73.23165,312.857,0.102153342753992,7.48770240180051,--,0.00488131890936401,--,13.3308,312.857,0.102153342753992,7.50306930972293,--,0.00137124833649915,--,91.04985,312.857,0.102153342753992,11.2396055489839,--,0.00170708826290513,--
19.00755,312.857,0.102153342753992,,0.013802971778951,,5.31357805073682E-5,72.45635,312.857,0.102153342753992,,0.00427386671271538,,5.10484404959571E-5,12.5437,312.857,0.102153342753992,,0.131695060127655,,5.73776071489223E-5,90.56535,312.857,0.102153342753992,,2.16567750741173,,3.42721157724528E-4
18.28075,312.857,0.102153342753992,0.0449853746525422,--,6.30800264161699E-5,--,71.87985,312.857,0.102153342753992,5.26828473067315,--,0.00578183149899627,--,11.9197,312.857,0.102153342753992,7.50134339317985,--,0.00139501300823806,--,89.95485,312.857,0.102153342753992,11.2312569480572,--,0.00166519983525396,--
17.6269,312.857,0.102153342753992,,0.0138093925494044,,4.53597115389569E-5,71.063,312.857,0.102153342753992,,0.00201011715667851,,5.20673710004303E-5,11.18095,312.857,0.102153342753992,,0.13170394927898,,5.2469809772451E-5,89.45955,312.857,0.102153342753992,,2.1644369813035,,3.58482861946525E-4
