Photon Energy,Absorption
eV,
,Ta (20 nm) Annealed
942.59997559,0.446569353434353
942.79998779,0.441208940150645
943,0.438855010471788
943.20001221,0.452347077883214
943.40002441,0.440512493057788
943.59997559,0.455906684073892
943.79998779,0.453059263932429
944,0.454554312352202
944.20001221,0.456530890402227
944.40002441,0.456509804710392
944.59997559,0.460090542780221
944.79998779,0.459914527613567
945,0.465116579787609
945.20001221,0.470473625129367
945.40002441,0.461967996196792
945.59997559,0.470839994132717
945.79998779,0.477479433230764
946,0.476231916558588
946.20001221,0.474826962220328
946.40002441,0.489869793909679
946.59997559,0.481243900485714
946.79998779,0.48884966694557
947,0.501023394369334
947.20001221,0.496169228537233
947.40002441,0.515715646715413
947.59997559,0.521845958113835
947.79998779,0.516876562684819
948,0.530739190191976
948.20001221,0.541639060453791
948.40002441,0.541012967281092
948.59997559,0.545196489672033
948.79998779,0.548507581070627
949,0.544618803138174
949.20001221,0.556789707737917
949.40002441,0.555858092309648
949.59997559,0.564821829212848
949.79998779,0.589253588878311
950,0.585452899072887
950.20001221,0.600589975026581
950.40002441,0.615811516975412
950.59997559,0.657710339871664
950.79998779,0.697263927621296
951,0.747455766264035
951.20001221,0.795868315735032
951.40002441,0.827142658433152
951.59997559,0.846727981372951
951.79998779,0.81326387861942
952,0.785116449657204
952.20001221,0.735713670143201
952.40002441,0.719849930788099
952.59997559,0.699230346233762
952.79998779,0.718225284773142
953,0.729973468061033
953.20001221,0.759622868183488
953.40002441,0.78864329876382
953.59997559,0.828170425552773
953.79998779,0.860837260779698
954,0.893154314584047
954.20001221,0.92209435468431
954.40002441,0.920244849404515
954.59997559,0.915281484058511
954.79998779,0.896421638944692
955,0.867706296479398
955.20001221,0.840761463025332
955.40002441,0.825780314271911
955.59997559,0.815881845345973
955.79998779,0.808922393368834
956,0.79775154392484
956.20001221,0.813847384602475
956.40002441,0.805136253774262
956.59997559,0.811901374609382
956.79998779,0.803138009695992
957,0.789750020160329
957.20001221,0.795214352933709
957.40002441,0.79427496598831
957.59997559,0.801073236735139
957.79998779,0.799841807238159
958,0.795334679040784
958.20001221,0.799908015861455
958.40002441,0.798039025813952
958.59997559,0.798718613690314
958.79998779,0.796860017357103
959,0.795617123440805
959.20001221,0.787238553645827
959.40002441,0.796216803179936
959.59997559,0.800963532902922
959.79998779,0.802371791231333
960,0.799763839516993
960.20001221,0.79234780412749
960.40002441,0.799407357450095
960.59997559,0.799006436470579
960.79998779,0.793077685892426
961,0.799002056404154
961.20001221,0.804343421775818
961.40002441,0.811795168396582
961.59997559,0.800947425227547
961.79998779,0.806826561362448
962,0.815372513072828
962.20001221,0.81511821806853
962.40002441,0.81007657942294
962.59997559,0.812618444063256
962.79998779,0.822196223709839
963,0.816036023329722
963.20001221,0.821001483489967
963.40002441,0.816291786162981
963.59997559,0.825158563883135
963.79998779,0.826214274581429
964,0.835520622859156
964.20001221,0.831972718006482
964.40002441,0.829554409438085
964.59997559,0.834142255806905
964.79998779,0.836937679496201
965,0.839825587067495
965.20001221,0.84174455579022
965.40002441,0.850450100630751
965.59997559,0.848624642980965
965.79998779,0.853221322908148
966,0.857527341998132
966.20001221,0.858525979679126
966.40002441,0.875390898616928
966.59997559,0.868043143807165
966.79998779,0.86022984582765
967,0.869364283298597
967.20001221,0.877176653993057
967.40002441,0.875961391874799
967.59997559,0.877762594435435
967.79998779,0.875929817837974
968,0.890654850005298
968.20001221,0.890075109347886
968.40002441,0.892044801944366
968.59997559,0.894673873524853
968.79998779,0.895206343271648
969,0.905676111536686
969.20001221,0.90411512104909
969.40002441,0.90785733666393
969.59997559,0.909604009925196
969.79998779,0.914142414640614
970,0.904669979122263
