Photon Energy,Absorption
927.59997559,0.0406010492657358
927.79998779,0.0421905424593868
928,0.0463229945310824
928.20001221,0.0507780606875749
928.40002441,0.0539573581929607
928.59997559,0.0597799025752782
928.79998779,0.0673414800612714
929,0.0750325112335613
929.20001221,0.0846406587659689
929.40002441,0.0952995272226933
929.59997559,0.113383854279268
929.79998779,0.13690902143949
930,0.172605941289833
930.20001221,0.223075072961851
930.40002441,0.308684035380687
930.59997559,0.431423338842301
930.79998779,0.611544590532636
931,0.812460626438045
931.20001221,0.960569937931726
931.40002441,1
931.59997559,0.90516490496114
931.79998779,0.740680138345524
932,0.5664158006229
932.20001221,0.420412729040084
932.40002441,0.330658861516017
932.59997559,0.270875031403254
932.79998779,0.242940489845006
933,0.238668850363957
933.20001221,0.251693941934328
933.40002441,0.285233253155182
933.59997559,0.320825922808431
933.79998779,0.342621757317096
934,0.355133210924517
934.20001221,0.355908177569086
934.40002441,0.340247838229979
934.59997559,0.308152116801783
934.79998779,0.277856304393212
935,0.253656066481943
935.20001221,0.243545488089543
935.40002441,0.23824291269547
935.59997559,0.239732094923869
935.79998779,0.240143366392494
936,0.242155195194148
936.20001221,0.24477605736473
936.40002441,0.248383739765004
936.59997559,0.248349420876698
936.79998779,0.253224196575022
937,0.256569051080526
937.20001221,0.255281561099857
937.40002441,0.260474281815812
937.59997559,0.262519029207292
937.79998779,0.266696424960722
938,0.264014425074278
938.20001221,0.266933588775391
938.40002441,0.265867368187859
938.59997559,0.273942980442494
938.79998779,0.269354484862666
939,0.270117303301681
939.20001221,0.267271646748096
939.40002441,0.262341541496525
939.59997559,0.256030897659856
939.79998779,0.253317312202909
940,0.246327339165861
940.20001221,0.244584568278713
940.40002441,0.239015908939201
940.59997559,0.235248498479959
940.79998779,0.230133054642535
941,0.231473166917007
941.20001221,0.229891270900014
941.40002441,0.230054273593087
941.59997559,0.229731974492046
941.79998779,0.228018582485993
942,0.232063306845003
942.20001221,0.234365584235639
942.40002441,0.236103552850562
942.59997559,0.239703345302965
942.79998779,0.241643045243689
943,0.24580744141132
943.20001221,0.245977090271228
943.40002441,0.250828387506275
943.59997559,0.250626395728353
943.79998779,0.253510376156737
944,0.259448196261962
944.20001221,0.260598876277253
944.40002441,0.264228088353492
944.59997559,0.264176180403511
944.79998779,0.269898726101042
945,0.272467861280619
945.20001221,0.275719765697075
945.40002441,0.281010757083363
945.59997559,0.283842466926141
945.79998779,0.288678130739508
946,0.293395752148518
946.20001221,0.297019933391648
946.40002441,0.29788596688491
946.59997559,0.300361995738829
946.79998779,0.298300741795446
947,0.294058692885183
947.20001221,0.293778381467098
947.40002441,0.293464963516998
947.59997559,0.290986339169742
947.79998779,0.295278678664588
948,0.294651134202772
948.20001221,0.298276918734451
948.40002441,0.300338982235617
948.59997559,0.306861940186163
948.79998779,0.30718068940756
949,0.314759786127474
949.20001221,0.32057139597535
949.40002441,0.324966461696643
949.59997559,0.336868189340101
949.79998779,0.346120159145445
950,0.364774513972895
950.20001221,0.387216688956215
950.40002441,0.422303426587924
950.59997559,0.476157600330238
950.79998779,0.539632460812529
951,0.61230840698546
951.20001221,0.661999772043006
951.40002441,0.679160556545114
951.59997559,0.651768075048417
951.79998779,0.595843998694099
952,0.544684171014253
952.20001221,0.500044738641791
952.40002441,0.466897993719341
952.59997559,0.45059009520438
952.79998779,0.441533480455893
953,0.442408480933965
953.20001221,0.4483683808099
953.40002441,0.457596601209376
953.59997559,0.464604199925761
953.79998779,0.472132372199079
954,0.477922766502819
954.20001221,0.474842937842825
954.40002441,0.469757225725131
954.59997559,0.462406865991127
954.79998779,0.459252444022359
955,0.452679081522924
955.20001221,0.447107047511889
955.40002441,0.449915924056353
955.59997559,0.450346263149711
955.79998779,0.451771570474375
956,0.454618702662279
956.20001221,0.455348036123475
956.40002441,0.457015840001471
956.59997559,0.460632845487238
956.79998779,0.462055462504727
957,0.462424012554526
957.20001221,0.463507900017562
957.40002441,0.466557607976364
957.59997559,0.467863784175471
957.79998779,0.468111319997548
958,0.4713732472888
958.20001221,0.471907656522173
958.40002441,0.475955349350605
958.59997559,0.476304618101125
958.79998779,0.477038572074375
959,0.479007014002735
959.20001221,0.477448282422128
959.40002441,0.478473811384867
959.59997559,0.477664834456269
959.79998779,0.477145548873022
960,0.477884396916385
960.20001221,0.478628856035646
960.40002441,0.477800256083121
960.59997559,0.475856532376447
960.79998779,0.476176453547987
961,0.472317664666402
961.20001221,0.47522874732174
961.40002441,0.474457676354292
961.59997559,0.47416045428443
961.79998779,0.476654508065983
962,0.475412104318136
962.20001221,0.477946915064676
962.40002441,0.478501872176185
962.59997559,0.481077840308246
962.79998779,0.485657302613521
963,0.486465768886942
963.20001221,0.485313034328734
963.40002441,0.4873971648167
963.59997559,0.489878102459333
963.79998779,0.490905615710191
964,0.496033706392761
964.20001221,0.494435204400095
964.40002441,0.502043998626081
964.59997559,0.50458711086845
964.79998779,0.50643950560678
965,0.51131555687743
965.20001221,0.509537055912401
965.40002441,0.51260384386566
965.59997559,0.514651677506074
965.79998779,0.517866596559251
966,0.518370528379461
966.20001221,0.519874921285004
966.40002441,0.517220185294147
966.59997559,0.518979144730097
966.79998779,0.520259292940432
967,0.520653184123099
967.20001221,0.521469201714575
967.40002441,0.521502440996683
967.59997559,0.523801554087665
967.79998779,0.527874306866634
968,0.526265761329708
968.20001221,0.528951513699018
968.40002441,0.530705412554266
968.59997559,0.529031941050577
968.79998779,0.531873129268035
969,0.532369070189475
969.20001221,0.532273866129567
969.40002441,0.53646420039959
969.59997559,0.537871104671137
969.79998779,0.540016729875541
970,0.540320051407596
