[Header]
; AC Transport Data File (default extension .dat)
; Copyright 1998, Quantum Design, Inc. All rights reserved.
TITLE,PPMS_MANG
FILEOPENTIME,30468088.70,12/19/2017,4:49 pm
BYAPP,ACTRANSPORT,2.0,1.1
INFO,PPMS AC Transport Option Release 2.2.4. Build 2,APPNAME
INFO,,SAMPLE1_MATERIAL
INFO,,SAMPLE1_COMMENT
INFO,1.0,SAMPLE1_LEAD_SEPARATION
INFO,1.0,SAMPLE1_CROSS_SECTION
INFO,,SAMPLE2_MATERIAL
INFO,,SAMPLE2_COMMENT
INFO,1.0,SAMPLE2_LEAD_SEPARATION
INFO,1.0,SAMPLE2_CROSS_SECTION
DATATYPE,COMMENT,1
DATATYPE,TIME,2
FIELDGROUP,ACResist,2,4,5,6,7,8,9,10,13,14,15,16,53
FIELDGROUP,ACHall,2,4,5,6,7,8,9,10,17,18,19,20,53
FIELDGROUP,ACIVcurve,2,4,5,6,7,8,9,10,53
FIELDGROUP,ACCritCurrent,2,4,5,6,7,8,9,21,22,23,24,53
STARTUPGROUP,All
STARTUPAXIS,X,2
STARTUPAXIS,Y1,3
[Data]
Comment,Time Stamp (sec),Status (code),Temperature (K),Magnetic Field (Oe),Sample Position (deg),Excitation (mA),Frequency (Hz),Volts ch1,Volts ch2,V Std.Dev. ch1,V Std.Dev. ch2,Res. ch1 (ohm-cm),Res. ch2 (ohm-cm),Res. Std.Dev. ch1,Res. Std.Dev. ch2,Hall ch1 (cm^3/coul),Hall ch2 (cm^3/coul),Hall Std.Dev. ch1,Hall Std.Dev. ch2,Crit.Cur. ch1 (mA),Crit.Cur. ch2 (mA),C.Cur. Std.Dev. ch1,C.Cur. Std.Dev. ch2,ACT Status (code),ACT Gain,2nd Harm. ch1 (dB),2nd Harm. ch2 (dB),3rd Harm. ch1 (dB),3rd Harm. ch2 (dB),Quad.Error ch1 (ohm-cm-rad),Quad.Error ch2 (ohm-cm-rad),Drive Signal ch1 (V),Drive Signal ch2 (V),Bridge 1 Resistance (ohms),Bridge 1 Excitation (uA),Bridge 2 Resistance (ohms),Bridge 2 Excitation (uA),Bridge 3 Resistance (ohms),Bridge 3 Excitation (uA),Bridge 4 Resistance (ohms),Bridge 4 Excitation (uA),Signal 1 Vin (V),Signal 2 Vin (V),Digital Inputs (code),Drive 1 Iout (mA),Drive 1 Ipower (watts),Drive 2 Iout (mA),Drive 2 Ipower (watts),Pressure (),Map 20 (),Map 21 (),Map 22 (),Map 23 (),Map 24 (),Map 25 (),Map 26 (),Map 27 (),Map 28 (),Map 29 ()
,30478583.945,4370,109.3047,312.857,90.014,0.102153342753992,173,,1.56773328086468E-7,,5.41142573513803E-9,,0.00153468658537687,,4.73941863768581E-5,,,,,,,,,0,125000,,-51.2579295990935,,-47.4070612391591,,1.33740212646197E-6,,1.75229139233302E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30478597.73,4370,109.7602,312.857,90.014,0.102153342753992,173,0.00183467775208376,,2.90918001017335E-7,,17.9603694762576,,0.00284790869655323,,,,,,,,,,0,1250,-87.4147540732682,,-80.5880475819384,,4.75175131002627E-6,,0.00183467777316363,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30478609.835,4370,110.16005,312.857,90.014,0.102153342753992,173,,1.5765728552857E-7,,5.41517421371584E-9,,0.00154333982993237,,4.76889771919013E-5,,,,,,,,,0,125000,,-46.9552157262509,,-49.3193618867031,,1.30750144906737E-6,,1.75249177947764E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30478623.87,4370,110.6324,312.857,90.014,0.102153342753992,173,0.00183758411442129,,2.933111494655E-7,,17.9888215087783,,0.00287133623525648,,,,,,,,,,0,1250,-86.9478774638503,,-80.8483957369517,,4.78185979947125E-6,,0.00183758413573539,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30478636.015,4370,111.0384,312.857,90.014,0.102153342753992,173,,1.55790459200697E-7,,5.40408851051021E-9,,0.001525065076008,,4.72168185428568E-5,,,,,,,,,0,125000,,-44.3890476734011,,-39.2902035487203,,1.34489545062053E-6,,1.74547691042646E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30478650.06,4370,111.501,312.857,90.014,0.102153342753992,173,0.00184040864543442,,2.86359263344761E-7,,18.016472449564,,0.00280328161128712,,,,,,,,,,0,1250,-86.5020494162978,,-80.3410367220395,,5.01925663129588E-6,,0.00184040866888129,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30478662.33,4370,111.9222,312.857,90.014,0.102153342753992,173,,1.55542846294795E-7,,4.28955777932294E-9,,0.00152264114141805,,3.75804724669828E-5,,,,,,,,,0,125000,,-40.1082848987209,,-43.1536688742026,,1.32481660819309E-6,,1.73799229347777E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30478676.205,4370,112.37165,312.857,90.014,0.102153342753992,173,0.00184325303461077,,2.87151479899841E-7,,18.0443177948013,,0.00281103700302142,,,,,,,,,,0,1250,-86.644366466437,,-79.9745181580682,,5.26237464239979E-6,,0.00184325306034428,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30478688.44,4370,112.7843,312.857,90.014,0.102153342753992,173,,1.5661838490157E-7,,5.73395027271979E-9,,0.00153316981408767,,5.01054160751474E-5,,,,,,,,,0,125000,,-43.3475578567302,,-46.2090813925385,,1.3511779267723E-6,,1.75452479237553E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30478702.755,4370,113.2636,312.857,90.014,0.102153342753992,173,0.00184614383667327,,2.76866418944749E-7,,18.0726175038493,,0.00271035264552098,,,,,,,,,,0,1250,-88.0564262294989,,-80.8637537775737,,4.7822105068584E-6,,0.00184614385789165,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30478715.085,4370,113.66825,312.857,90.014,0.102153342753992,173,,1.57614265080722E-7,,4.9412717821555E-9,,0.00154291869375674,,4.29968893148844E-5,,,,,,,,,0,125000,,-40.3236486753163,,-47.3566031082962,,1.38783893057159E-6,,1.77314701716833E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30478729.2,4370,114.1423,312.857,90.014,0.102153342753992,173,0.00184903723809975,,2.64915726122023E-7,,18.100942661209,,0.002593362754636,,,,,,,,,,0,1250,-89.285638419821,,-81.359709790261,,5.13574592156703E-6,,0.00184903726253304,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30478741.205,4370,114.5392,312.857,90.014,0.102153342753992,173,,1.56276706604758E-7,,4.95336696267705E-9,,0.00152982505367952,,4.34564359855409E-5,,,,,,,,,0,125000,,-40.0006818169886,,-46.8826082666166,,1.32174912566719E-6,,1.74376584450991E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30478756.545,4370,115.0583,312.857,90.014,0.102153342753992,173,0.00185199685760648,,2.90245952174267E-7,,18.1299160668505,,0.00284133025059488,,,,,,,,,,0,1250,-88.1381705478878,,-81.5278249156444,,4.62199969372731E-6,,0.00185199687736434,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30478768.665,4370,115.45555,312.857,90.014,0.102153342753992,173,,1.59002226196514E-7,,5.10730968672185E-9,,0.00155650573588752,,4.45964005133448E-5,,,,,,,,,0,125000,,-36.3517264936386,,-43.5172868238074,,1.37676201304823E-6,,1.78255570647628E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30478782.85,4370,115.935,312.857,90.014,0.102153342753992,173,0.00185485495720699,,2.69588488234775E-7,,18.1578956377957,,0.00263910639127875,,,,,,,,,,0,1250,-91.6311742130199,,-81.0381604736901,,5.04621423292711E-6,,0.00185485498072182,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30478795.25,4370,116.33895,312.857,90.014,0.102153342753992,173,,1.57995726324799E-7,,4.96920939379022E-9,,0.0015466528977829,,4.32194849562573E-5,,,,,,,,,0,125000,,-36.6927886797496,,-42.6222574402576,,1.39434020107348E-6,,1.77828174407316E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30478810.19,4370,116.84545,312.857,90.014,0.102153342753992,173,0.00185783722500683,,2.85623353529564E-7,,18.1870907639541,,0.00279607799636601,,,,,,,,,,0,1250,-87.6311212277454,,-80.0892592287152,,5.18393833579956E-6,,0.0018578372497829,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30478822.165,4370,117.2434,312.857,90.014,0.102153342753992,173,,1.60125618784069E-7,,5.62850823022623E-9,,0.00156750286131133,,4.94749395882596E-5,,,,,,,,,0,125000,,-65.3738996600909,,-37.2806692600734,,1.34097949626642E-6,,1.78326700936238E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30478836.375,4370,117.7136,312.857,90.014,0.102153342753992,173,0.00186065045456131,,2.87842110349224E-7,,18.2146310796063,,0.00281779834768657,,,,,,,,,,0,1250,-85.4314596823303,,-80.4038976401956,,5.2940531944417E-6,,0.00186065048036206,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30478848.765,4370,118.12555,312.857,90.014,0.102153342753992,173,,1.58300872036029E-7,,5.57723326557196E-9,,0.00154964003307463,,4.83812587939425E-5,,,,,,,,,0,125000,,-43.0794327911088,,-56.0355075354978,,1.41429091082502E-6,,1.78637434361422E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30478862.705,4370,118.59095,312.857,90.014,0.102153342753992,173,0.00186349884952093,,3.07118119692273E-7,,18.2425156511496,,0.00300649879547371,,,,,,,,,,0,1250,-86.1437478016182,,-81.0168967023962,,4.61225268601268E-6,,0.00186349886907411,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30478874.65,4370,118.9977,312.857,90.014,0.102153342753992,173,,1.58488012151185E-7,,5.31884439265979E-9,,0.00155147198686693,,4.6415404019076E-5,,,,,,,,,0,125000,,-42.7845972495043,,-40.0228324694425,,1.3763690584689E-6,,1.77786626058979E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30478889.35,4370,119.4816,312.857,90.014,0.102153342753992,173,0.00186634830824507,,2.69285540431405E-7,,18.2704106381005,,0.00263614102644181,,,,,,,,,,0,1250,-94.4342263657052,,-80.5986184777092,,4.8789172115248E-6,,0.0018663483300912,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30478901.665,4370,119.89545,312.857,90.014,0.102153342753992,173,,1.62245880853474E-7,,4.9745708134245E-9,,0.00158825855106735,,4.38181024888191E-5,,,,,,,,,0,125000,,-42.6242413500445,,-53.0459909840374,,1.34405476193319E-6,,1.80311428006896E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30478916.26,4370,120.3778,312.857,90.014,0.102153342753992,173,0.00186921230909868,,2.97785159233358E-7,,18.298447987923,,0.00291513497881171,,,,,,,,,,0,1250,-86.2293558112329,,-80.9288030599241,,4.84585563752712E-6,,0.00186921233061672,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30478928.595,4370,120.79085,312.857,90.014,0.102153342753992,173,,1.60771975044017E-7,,4.52167929458986E-9,,0.00157383017818759,,3.95927505522059E-5,,,,,,,,,0,125000,,-43.9033112997357,,-43.2976908957743,,1.37305552346849E-6,,1.79738846901481E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30478942.715,4370,121.26465,312.857,90.014,0.102153342753992,173,0.00187197869114098,,2.84406049903498E-7,,18.3255296926575,,0.00278416174243793,,,,,,,,,,0,1250,-86.1605901109092,,-81.4306158819845,,4.7609912671517E-6,,0.00187197871188124,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30478954.74,4370,121.6704,312.857,90.014,0.102153342753992,173,,1.61611485920775E-7,,6.0698020784002E-9,,0.00158204832610267,,5.34074665273835E-5,,,,,,,,,0,125000,,-54.2667331711581,,-34.2832740975359,,1.3464060447106E-6,,1.79801081052664E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30478968.815,4370,122.13495,312.857,90.014,0.102153342753992,173,0.00187478318799065,,3.07984342799156E-7,,18.352984526707,,0.00301497892947772,,,,,,,,,,0,1250,-85.0588457143045,,-80.3094008550978,,4.99512751935813E-6,,0.00187478321078685,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30478981.105,4370,122.5411,312.857,90.014,0.102153342753992,173,,1.62478356518573E-7,,5.45911721248999E-9,,0.0015905343040826,,4.76431304100822E-5,,,,,,,,,0,125000,,-49.1371579663343,,-44.8732060815378,,1.41050016228345E-6,,1.82249006766265E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30478995.495,4370,123.02205,312.857,90.014,0.102153342753992,173,0.001877610295258,,2.90466584139915E-7,,18.3806607087263,,0.00284349083694076,,,,,,,,,,0,1250,-86.5997477328178,,-81.9217486818145,,4.82488972803085E-6,,0.00187761031649483,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479007.5,4370,123.4194,312.857,90.014,0.102153342753992,173,,1.62621609323889E-7,,5.99882502171029E-9,,0.00159193663582207,,5.28009034373135E-5,,,,,,,,,0,125000,,-44.5280173848493,,-43.9946206228365,,1.3524214003338E-6,,1.80863369796019E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479021.5,4370,123.8841,312.857,90.014,0.102153342753992,173,0.00188037067510084,,2.8793086786119E-7,,18.4076836590652,,0.00281866780164587,,,,,,,,,,0,1250,-86.4794878905995,,-80.2664115524732,,4.59463786337553E-6,,0.00188037069433086,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479033.91,4370,124.30255,312.857,90.014,0.102153342753992,173,,1.60592147330599E-7,,5.21300727251378E-9,,0.00157206980701579,,4.5682226676682E-5,,,,,,,,,0,125000,,-37.9183461547965,,-41.1855018373172,,1.36609463881015E-6,,1.79396056914534E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479048.83,4370,124.8028,312.857,90.014,0.102153342753992,173,0.00188318926245763,,3.01911978627664E-7,,18.4352764378855,,0.00295553444352038,,,,,,,,,,0,1250,-88.7793708614442,,-80.2221254908069,,4.60671788638686E-6,,0.00188318928175996,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479060.875,4370,125.20255,312.857,90.014,0.102153342753992,173,,1.62375695058844E-7,,5.42641331474451E-9,,0.00158952932953409,,4.74699414880761E-5,,,,,,,,,0,125000,,-37.3226790826293,,-48.0879409859777,,1.39329285602456E-6,,1.81703259948767E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479075.305,4370,125.67985,312.857,90.014,0.102153342753992,173,0.00188599911583632,,3.09061800134767E-7,,18.4627837163171,,0.00302552692664425,,,,,,,,,,0,1250,-86.5107220811207,,-80.9621664669871,,4.76061125779315E-6,,0.00188599913641912,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479087.155,4370,126.07855,312.857,90.014,0.102153342753992,173,,1.65819695880855E-7,,5.90973994759661E-9,,0.00162324337565794,,5.19430645412905E-5,,,,,,,,,0,125000,,-38.4064419810185,,-36.5983333193654,,1.38920570668279E-6,,1.84681945636297E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479101.195,4370,126.5392,312.857,90.014,0.102153342753992,173,0.00188872637397045,,2.99448134685526E-7,,18.4894824236656,,0.00293141507776317,,,,,,,,,,0,1250,-84.8094445659865,,-80.2162928802209,,4.44989625132546E-6,,0.00188872639192817,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479113.545,4370,126.9612,312.857,90.014,0.102153342753992,173,,1.61421428183178E-7,,6.07577842061483E-9,,0.00158018781107572,,5.27670580553246E-5,,,,,,,,,0,125000,,-45.0318173596327,,-48.3428005159343,,1.4343858841103E-6,,1.81948195652413E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479127.655,4370,127.42295,312.857,90.014,0.102153342753992,173,0.00189150334717582,,2.93477262885742E-7,,18.5166678221147,,0.00287296395167894,,,,,,,,,,0,1250,-85.028475208905,,-81.920960862847,,4.77355203379488E-6,,0.00189150336781045,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479139.665,4370,127.83285,312.857,90.014,0.102153342753992,173,,1.62715904863343E-7,,5.70739385610315E-9,,0.00159285971462406,,5.01458326074845E-5,,,,,,,,,0,125000,,-39.8156491803467,,-49.8390971836951,,1.36582766606794E-6,,1.81292786980721E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479155.225,4370,128.34965,312.857,90.014,0.102153342753992,173,0.00189438368994007,,2.89763632706724E-7,,18.5448651666347,,0.00283660984813357,,,,,,,,,,0,1250,-87.5885019325945,,-81.77646761988,,5.13818086377875E-6,,0.00189438371381111,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479167.42,4370,128.7481,312.857,90.014,0.102153342753992,173,,1.64697505136194E-7,,5.10819182643228E-9,,0.00161225801513927,,4.49494376656402E-5,,,,,,,,,0,125000,,-49.5552137844492,,-37.5336621475803,,1.37162891534088E-6,,1.83221940979471E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479182.135,4370,129.2381,312.857,90.014,0.102153342753992,173,0.00189720134607152,,2.86685921193043E-7,,18.5724488369671,,0.00280648101846012,,,,,,,,,,0,1250,-91.7196891542464,,-81.1078080500247,,3.85680516245971E-6,,0.0018972013595011,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479194.325,4370,129.6492,312.857,90.014,0.102153342753992,173,,1.59911514957426E-7,,6.03441916818605E-9,,0.00156540695408835,,5.25614663524607E-5,,,,,,,,,0,125000,,-43.3674239874965,,-44.3871469440967,,1.401357325817E-6,,1.79719524307377E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479208.775,4370,130.1258,312.857,90.014,0.102153342753992,173,0.00189992100271278,,3.05332836665693E-7,,18.599073134933,,0.00298902307266796,,,,,,,,,,0,1250,-85.9620094765372,,-80.902156838071,,4.14449484394306E-6,,0.00189992101819839,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479220.91,4370,130.53735,312.857,90.014,0.102153342753992,173,,1.63195882620007E-7,,5.51297505351139E-9,,0.00159755831750128,,4.80525162296013E-5,,,,,,,,,0,125000,,-36.1959568965761,,-43.2566722475024,,1.42542166596162E-6,,1.8328486918004E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479234.785,4370,131.002,312.857,90.014,0.102153342753992,173,0.00190263684955489,,2.90789251727958E-7,,18.6256601380238,,0.00284665028214593,,,,,,,,,,0,1250,-85.595720929128,,-81.1593713226072,,4.41127361841001E-6,,0.00190263686707321,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479246.875,4370,131.39525,312.857,90.014,0.102153342753992,173,,1.59583935801025E-7,,6.24095485670784E-9,,0.00156220021308697,,5.42642961636811E-5,,,,,,,,,0,125000,,-39.4820901937228,,-40.4993709271877,,1.41034428037719E-6,,1.7966916916432E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479262.075,4370,131.90595,312.857,90.014,0.102153342753992,173,0.00190547012994144,,2.83983154819297E-7,,18.6533967678853,,0.00278002280913593,,,,,,,,,,0,1250,-87.6971218274705,,-82.2669097530941,,3.94417277030838E-6,,0.0019054701439254,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479274.245,4370,132.3145,312.857,90.014,0.102153342753992,173,,1.62621185526242E-7,,5.34141388698664E-9,,0.00159193248717807,,4.67083988457558E-5,,,,,,,,,0,125000,,-44.893555778166,,-48.9099527446058,,1.39806297604051E-6,,1.82047993600422E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479289.685,4370,132.8238,312.857,90.014,0.102153342753992,173,0.00190833072724077,,2.97701371237835E-7,,18.6814008205084,,0.00291431590638129,,,,,,,,,,0,1250,-86.1781178465925,,-80.5725732346795,,4.27811810947625E-6,,0.0019083307436683,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479301.67,4370,133.21995,312.857,90.014,0.102153342753992,173,,1.6107050978925E-7,,6.16670050200093E-9,,0.00157675259737244,,5.36458529715265E-5,,,,,,,,,0,125000,,-42.056468330872,,-46.3228469732959,,1.4200609979873E-6,,1.81250935443392E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479316.165,4370,133.71295,312.857,90.014,0.102153342753992,173,0.00191098743223705,,2.93963760619854E-7,,18.7074088541058,,0.00287772704933997,,,,,,,,,,0,1250,-87.1819961137562,,-79.7418724634922,,3.6043208727127E-6,,0.00191098744388124,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479328.515,4370,134.1166,312.857,90.014,0.102153342753992,173,,1.636629112721E-7,,5.96503153267358E-9,,0.00160213015888581,,5.18982659963093E-5,,,,,,,,,0,125000,,-40.0695820792574,,-47.016742923975,,1.44201897740013E-6,,1.84144050552301E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479343.665,4370,134.622,312.857,90.014,0.102153342753992,173,0.00191386668499847,,3.00007856288059E-7,,18.7355955390595,,0.00293689515996946,,,,,,,,,,0,1250,-88.7943684751402,,-82.0109744695044,,4.35952292343168E-6,,0.00191386670200778,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479355.915,4370,135.03165,312.857,90.014,0.102153342753992,173,,1.65965788825323E-7,,5.41520856443261E-9,,0.00162467351012919,,4.72629161472932E-5,,,,,,,,,0,125000,,-36.6680845962852,,-43.7669624398066,,1.44033120481671E-6,,1.86149028109901E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479371.155,4370,135.5351,312.857,90.014,0.102153342753992,173,0.00191665653246284,,3.12742480062631E-7,,18.7629069849691,,0.00306155949719319,,,,,,,,,,0,1250,-86.9489300392355,,-80.4643103053936,,4.4362106545321E-6,,0.00191665655005019,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479383.4,4370,135.94915,312.857,90.014,0.102153342753992,173,,1.63144526218883E-7,,5.45593520522789E-9,,0.00159705557892457,,4.73908834755052E-5,,,,,,,,,0,125000,,-47.195690217169,,-42.0613300811011,,1.4486835283083E-6,,1.83863036912233E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479397.205,4370,136.41305,312.857,90.014,0.102153342753992,173,0.00191933783115635,,3.03222217387893E-7,,18.7891557850274,,0.00296836197193069,,,,,,,,,,0,1250,-88.8375331229175,,-81.1072620278635,,4.3744028521003E-6,,0.00191933784823315,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479409.635,4370,136.82275,312.857,90.014,0.102153342753992,173,,1.68966976458033E-7,,5.97013275812097E-9,,0.00165405276539721,,5.28558660828324E-5,,,,,,,,,0,125000,,-38.7965948113317,,-38.7476099603718,,1.36197119300132E-6,,1.86827221464561E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479423.545,4370,137.2817,312.857,90.014,0.102153342753992,173,0.00192198455110765,,2.93837287935346E-7,,18.8150660749634,,0.00287648927144049,,,,,,,,,,0,1250,-88.2569104443165,,-81.1025372828281,,4.26616220191495E-6,,0.00192198456732744,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479435.93,4370,137.6941,312.857,90.014,0.102153342753992,173,,1.64758961803724E-7,,4.64200399519156E-9,,0.00161285962734399,,4.06250908020465E-5,,,,,,,,,0,125000,,-39.4743625548144,,-45.9299391323222,,1.41078341517586E-6,,1.84292531684307E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479449.865,4370,138.16275,312.857,90.014,0.102153342753992,173,0.0019246209831137,,2.87127516871792E-7,,18.8408756515633,,0.00281080474743666,,,,,,,,,,0,1250,-89.1834052615261,,-82.6314351012746,,4.24941007563791E-6,,0.00192462099918432,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479462.125,4370,138.57675,312.857,90.014,0.102153342753992,173,,1.68719919748176E-7,,5.92900811856147E-9,,0.00165163427543168,,5.2402002969828E-5,,,,,,,,,0,125000,,-47.1496787272573,,-43.5304567793209,,1.37272816762029E-6,,1.86873639802798E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479477.48,4370,139.08045,312.857,90.014,0.102153342753992,173,0.00192745684004462,,3.1344114836403E-7,,18.8686375170565,,0.00306839937583942,,,,,,,,,,0,1250,-90.2026033152828,,-80.6027209914341,,4.12779367432446E-6,,0.00192745685518622,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479489.79,4370,139.49495,312.857,90.014,0.102153342753992,173,,1.61755632749235E-7,,5.74652626246374E-9,,0.00158345940961844,,4.99565929148924E-5,,,,,,,,,0,125000,,-35.5841616593803,,-40.478862492816,,1.43071742164531E-6,,1.82145950153561E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479504.675,4370,139.99075,312.857,90.014,0.102153342753992,173,0.0019302129803422,,2.91811148552453E-7,,18.895618991232,,0.00285665483279019,,,,,,,,,,0,1250,-88.011132684185,,-80.9597497515278,,4.06226405781111E-6,,0.00193021299498593,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479516.83,4370,140.38975,312.857,90.014,0.102153342753992,173,,1.64006955425376E-7,,5.8687755436349E-9,,0.00160549807923268,,5.10810310118193E-5,,,,,,,,,0,125000,,-37.8192329991159,,-41.8637282007539,,1.44232375630444E-6,,1.84458059598942E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479531.16,4370,140.87235,312.857,90.014,0.102153342753992,173,0.00193289453027476,,2.80603076815902E-7,,18.9218702580112,,0.00274693465779458,,,,,,,,,,0,1250,-90.6363162066424,,-82.8040340086758,,3.97364045808711E-6,,0.00193289454426707,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479543.53,4370,141.28695,312.857,90.014,0.102153342753992,173,,1.62227680830348E-7,,5.67534217353061E-9,,0.0015880803872261,,4.96449183909756E-5,,,,,,,,,0,125000,,-40.4903519412288,,-38.7702680137682,,1.39238997900386E-6,,1.81547273894189E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479558.585,4370,141.7866,312.857,90.014,0.102153342753992,173,0.00193568060005361,,3.06003177623697E-7,,18.9491447324429,,0.0029955863854266,,,,,,,,,,0,1250,-88.0474432516244,,-82.1101890644783,,4.31364378572466E-6,,0.00193568061651913,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479570.7,4370,142.18835,312.857,90.014,0.102153342753992,173,,1.66704390693952E-7,,6.13708080242325E-9,,0.00163190383872647,,5.34655882791966E-5,,,,,,,,,0,125000,,-41.6763272510305,,-42.3483241922546,,1.45958502751358E-6,,1.87319097056413E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479584.795,4370,142.6603,312.857,90.014,0.102153342753992,173,0.00193830913574974,,2.87408549954774E-7,,18.9748770145648,,0.00281355628216958,,,,,,,,,,0,1250,-89.1006233681307,,-81.5831897430089,,4.14178532286863E-6,,0.00193830915090881,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479596.765,4370,143.05915,312.857,90.014,0.102153342753992,173,,1.66341609402059E-7,,5.33179208072737E-9,,0.00162835249657285,,4.64459488107866E-5,,,,,,,,,0,125000,,-48.1305640365142,,-40.568122322468,,1.45701926760343E-6,,1.86927755125188E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479611.175,4370,143.5379,312.857,90.014,0.102153342753992,173,0.00194095133424198,,3.05229917394925E-7,,19.000743051213,,0.00298801679269993,,,,,,,,,,0,1250,-90.1357714727534,,-80.3219788417034,,4.41659302215134E-6,,0.00194095135145593,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479623.32,4370,143.9388,312.857,90.014,0.102153342753992,173,,1.68806066050676E-7,,5.60155861840042E-9,,0.00165247757966023,,4.90276464910028E-5,,,,,,,,,0,125000,,-48.4027281695638,,-37.7971144574949,,1.44471923112381E-6,,1.88800619457797E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30479637.405,4370,144.4107,312.857,90.014,0.102153342753992,173,0.0019435734910824,,2.94168615894333E-7,,19.0264128896979,,0.00287973340430056,,,,,,,,,,0,1250,-91.2846665638893,,-81.3123892484476,,3.93080882067559E-6,,0.00194357350469945,,,,,,,,,,,,,,,,,,,,,,,,,,,
